Product Id, Product Name, Country, Network Name, Supplier Acc Id, Supplier Acc Name, MCC, MNC, Priority, Routing Criteria, Connectivity, Cost (USD), Prod Price (USD),
PRD032,Mx-Google,UNITED STATES,ASTAC,36157-1,BUC-MT-SMPP,"310, 311","560, 710",3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,ASTAC,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,"310, 311","560, 710",1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,KAPLAN TELEPHONE COMPANY,36810-1,IMPACTGLOBAL-MT-SMPP,310,870,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,KAPLAN TELEPHONE COMPANY,36157-1,BUC-MT-SMPP,310,870,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,KAPLAN TELEPHONE COMPANY,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,870,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,CHARITON VALLEY WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,"311, 312","010, 020, 920",2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,CHARITON VALLEY WIRELESS,36157-1,BUC-MT-SMPP,"311, 312","010, 020, 920",3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,CHARITON VALLEY WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,"311, 312","010, 020, 920",1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,BUG TUSSEL WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,311,330,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,BUG TUSSEL WIRELESS,36157-1,BUC-MT-SMPP,311,330,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,BUG TUSSEL WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,311,330,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,WEST CENTRAL WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,310,180,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,WEST CENTRAL WIRELESS,36157-1,BUC-MT-SMPP,310,180,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,WEST CENTRAL WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,180,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,KINETO WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,311,820,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,KINETO WIRELESS,36157-1,BUC-MT-SMPP,311,820,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,KINETO WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,311,820,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,CTC TELCOM DBA MOSAIC TELECOM,36810-1,IMPACTGLOBAL-MT-SMPP,311,500,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,CTC TELCOM DBA MOSAIC TELECOM,36157-1,BUC-MT-SMPP,311,500,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,CTC TELCOM DBA MOSAIC TELECOM,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,311,500,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,NORTHEAST NETWORKS WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,311,710,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,NORTHEAST NETWORKS WIRELESS,36157-1,BUC-MT-SMPP,311,710,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,NORTHEAST NETWORKS WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,311,710,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,TELALASKA NETWORKS,36810-1,IMPACTGLOBAL-MT-SMPP,311,740,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,TELALASKA NETWORKS,36157-1,BUC-MT-SMPP,311,740,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,TELALASKA NETWORKS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,311,740,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,"CELLULAR ONE ""310""""570""",36810-1,IMPACTGLOBAL-MT-SMPP,310,570,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,"CELLULAR ONE ""310""""570""",36157-1,BUC-MT-SMPP,310,570,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,"CELLULAR ONE ""310""""570""",20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,570,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,PARIO SOLUTIONS,36810-1,IMPACTGLOBAL-MT-SMPP,310,77,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,PARIO SOLUTIONS,36157-1,BUC-MT-SMPP,310,77,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,PARIO SOLUTIONS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,77,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,BROADPOINT USA,36810-1,IMPACTGLOBAL-MT-SMPP,311,170,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,BROADPOINT USA,36157-1,BUC-MT-SMPP,311,170,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,BROADPOINT USA,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,311,170,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,EMERY TELECOM WIRELESS USA,36810-1,IMPACTGLOBAL-MT-SMPP,311,210,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,EMERY TELECOM WIRELESS USA,36157-1,BUC-MT-SMPP,311,210,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,EMERY TELECOM WIRELESS USA,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,311,210,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,MAINE PCS,36810-1,IMPACTGLOBAL-MT-SMPP,311,720,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,MAINE PCS,36157-1,BUC-MT-SMPP,311,720,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,MAINE PCS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,311,720,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,XIT WIRELESS WATANIYA,36810-1,IMPACTGLOBAL-MT-SMPP,310,950,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,XIT WIRELESS WATANIYA,36157-1,BUC-MT-SMPP,310,950,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,XIT WIRELESS WATANIYA,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,950,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,NEWCORE WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,"310, 311, 312","260, 460, 530",2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,NEWCORE WIRELESS,36157-1,BUC-MT-SMPP,"310, 311, 312","260, 460, 530",3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,NEWCORE WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,"310, 311, 312","260, 460, 530",1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,GENERAL COMMUNICATIONS USA,36810-1,IMPACTGLOBAL-MT-SMPP,"310, 311","050, 370",2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,GENERAL COMMUNICATIONS USA,36157-1,BUC-MT-SMPP,"310, 311","050, 370",3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,GENERAL COMMUNICATIONS USA,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,"310, 311","050, 370",1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,ISMART MOBILE,36810-1,IMPACTGLOBAL-MT-SMPP,310,300,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,ISMART MOBILE,36157-1,BUC-MT-SMPP,310,300,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,ISMART MOBILE,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,300,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,"CELLULAR ONE ""310""""320""",36810-1,IMPACTGLOBAL-MT-SMPP,310,320,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,"CELLULAR ONE ""310""""320""",36157-1,BUC-MT-SMPP,310,320,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,"CELLULAR ONE ""310""""320""",20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,320,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,UNION TELEPHONE COMPANY,36810-1,IMPACTGLOBAL-MT-SMPP,310,"020, 20",2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,UNION TELEPHONE COMPANY,36157-1,BUC-MT-SMPP,310,"020, 20",3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,UNION TELEPHONE COMPANY,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,"020, 20",1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,JASPER WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,"310, 901","16, 650",2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,JASPER WIRELESS,36157-1,BUC-MT-SMPP,"310, 901","16, 650",3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,JASPER WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,"310, 901","16, 650",1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,PLATEAU TEL USA,36810-1,IMPACTGLOBAL-MT-SMPP,310,100,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,PLATEAU TEL USA,36157-1,BUC-MT-SMPP,310,100,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,PLATEAU TEL USA,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,100,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,LONG LINES WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,311,90,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,LONG LINES WIRELESS,36157-1,BUC-MT-SMPP,311,90,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,LONG LINES WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,311,90,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,RURAL CELLULAR COMMUNICATIONS,36810-1,IMPACTGLOBAL-MT-SMPP,310,890,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,RURAL CELLULAR COMMUNICATIONS,36157-1,BUC-MT-SMPP,310,890,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,RURAL CELLULAR COMMUNICATIONS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,890,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,INDIGO WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,311,30,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,INDIGO WIRELESS,36157-1,BUC-MT-SMPP,311,30,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,INDIGO WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,311,30,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,COMNET WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,311,"040, 320, 550",2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,COMNET WIRELESS,36157-1,BUC-MT-SMPP,311,"040, 320, 550",3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,COMNET WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,311,"040, 320, 550",1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,NE COLORADO CELLULAR VIAERO USA,36810-1,IMPACTGLOBAL-MT-SMPP,310,450,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,NE COLORADO CELLULAR VIAERO USA,36157-1,BUC-MT-SMPP,310,450,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,NE COLORADO CELLULAR VIAERO USA,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,450,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,ALLTEL,36810-1,IMPACTGLOBAL-MT-SMPP,310,590,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,ALLTEL,36157-1,BUC-MT-SMPP,310,590,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,ALLTEL,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,590,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,METRO PCS USA,36810-1,IMPACTGLOBAL-MT-SMPP,311,660,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,METRO PCS USA,36157-1,BUC-MT-SMPP,311,660,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,METRO PCS USA,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,311,660,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,SAP MOBILE SERVICES VERIZON,36810-1,IMPACTGLOBAL-MT-SMPP,311,990,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,SAP MOBILE SERVICES VERIZON,36157-1,BUC-MT-SMPP,311,990,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,SAP MOBILE SERVICES VERIZON,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,311,990,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,DOBSON COMMUNICATIONS CORPORATION,36810-1,IMPACTGLOBAL-MT-SMPP,310,560,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,DOBSON COMMUNICATIONS CORPORATION,36157-1,BUC-MT-SMPP,310,560,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,DOBSON COMMUNICATIONS CORPORATION,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,560,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,NUMEREX,36810-1,IMPACTGLOBAL-MT-SMPP,310,640,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,NUMEREX,36157-1,BUC-MT-SMPP,310,640,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,NUMEREX,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,640,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,ALASKA DIGITEL,36810-1,IMPACTGLOBAL-MT-SMPP,310,430,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,ALASKA DIGITEL,36157-1,BUC-MT-SMPP,310,430,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,ALASKA DIGITEL,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,430,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,HIGHLAND,36810-1,IMPACTGLOBAL-MT-SMPP,310,70,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,HIGHLAND,36157-1,BUC-MT-SMPP,310,70,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,HIGHLAND,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,70,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,FIRST CELLULAR OF SOUTHERN ILLINOIS,36810-1,IMPACTGLOBAL-MT-SMPP,310,910,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,FIRST CELLULAR OF SOUTHERN ILLINOIS,36157-1,BUC-MT-SMPP,310,910,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,FIRST CELLULAR OF SOUTHERN ILLINOIS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,910,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,CORR WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,"310, 311","080, 630",2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,CORR WIRELESS,36157-1,BUC-MT-SMPP,"310, 311","080, 630",3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,CORR WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,"310, 311","080, 630",1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,AT&T EDGE WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,310,90,1,MANUAL,SMPP,0.0035,1,0.9965
PRD032,Mx-Google,UNITED STATES,AT&T EDGE WIRELESS,36157-1,BUC-MT-SMPP,310,90,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,AT&T EDGE WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,90,2,MANUAL,SMPP,0.0032,1,
PRD032,Mx-Google,UNITED STATES,CINCINNATI BELL TELEPHONE,36810-1,IMPACTGLOBAL-MT-SMPP,310,420,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,CINCINNATI BELL TELEPHONE,36157-1,BUC-MT-SMPP,310,420,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,CINCINNATI BELL TELEPHONE,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,420,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,VERIZON WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,311,"270, 480",2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,VERIZON WIRELESS,36157-1,BUC-MT-SMPP,311,"270, 480",3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,VERIZON WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,311,"270, 480",1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,SAP MOBILE SERVICES USA2,36810-1,IMPACTGLOBAL-MT-SMPP,310,997,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,SAP MOBILE SERVICES USA2,36157-1,BUC-MT-SMPP,310,997,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,SAP MOBILE SERVICES USA2,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,997,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,SOUTHERN LINC,36810-1,IMPACTGLOBAL-MT-SMPP,316,11,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,SOUTHERN LINC,36157-1,BUC-MT-SMPP,316,11,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,SOUTHERN LINC,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,316,11,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,CHOICE WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,310,630,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,CHOICE WIRELESS,36157-1,BUC-MT-SMPP,310,630,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,CHOICE WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,630,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,TELEMETRIX TECHNOLOGIES,36810-1,IMPACTGLOBAL-MT-SMPP,310,740,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,TELEMETRIX TECHNOLOGIES,36157-1,BUC-MT-SMPP,310,740,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,TELEMETRIX TECHNOLOGIES,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,740,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,SOUTH CAROLINA PHONE,36810-1,IMPACTGLOBAL-MT-SMPP,310,350,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,SOUTH CAROLINA PHONE,36157-1,BUC-MT-SMPP,310,350,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,SOUTH CAROLINA PHONE,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,350,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,NPI WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,310,680,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,NPI WIRELESS,36157-1,BUC-MT-SMPP,310,680,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,NPI WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,680,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,GLOBALSTAR VODAFONE USA ANSI,36810-1,IMPACTGLOBAL-MT-SMPP,310,97,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,GLOBALSTAR VODAFONE USA ANSI,36157-1,BUC-MT-SMPP,310,97,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,GLOBALSTAR VODAFONE USA ANSI,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,97,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,LIMITLESS MOBILE USA,36810-1,IMPACTGLOBAL-MT-SMPP,"310, 311, 312","180, 600, 690",2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,LIMITLESS MOBILE USA,36157-1,BUC-MT-SMPP,"310, 311, 312","180, 600, 690",3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,LIMITLESS MOBILE USA,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,"310, 311, 312","180, 600, 690",1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,IOWA WIRELESS SERVICES,36810-1,IMPACTGLOBAL-MT-SMPP,310,"530, 770",2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,IOWA WIRELESS SERVICES,36157-1,BUC-MT-SMPP,310,"530, 770",3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,IOWA WIRELESS SERVICES,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,"530, 770",1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,THIRD KENTUCKY CELLULAR,36810-1,IMPACTGLOBAL-MT-SMPP,310,670,2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,THIRD KENTUCKY CELLULAR,36157-1,BUC-MT-SMPP,310,670,3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,THIRD KENTUCKY CELLULAR,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,670,1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,SPRINT NEXTEL COMMUNICATIONS,36810-1,IMPACTGLOBAL-MT-SMPP,"310, 311, 312, 316","010, 120, 190, 490, 530, 870, 880",2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,SPRINT NEXTEL COMMUNICATIONS,36157-1,BUC-MT-SMPP,"310, 311, 312, 316","010, 120, 190, 490, 530, 870, 880",3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,SPRINT NEXTEL COMMUNICATIONS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,"310, 311, 312, 316","010, 120, 190, 490, 530, 870, 880",1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,AT&T WIRELESS,36810-1,IMPACTGLOBAL-MT-SMPP,"310, 311, 313, 901","030, 100, 150, 160, 170, 18, 180, 280, 380, 410",1,MANUAL,SMPP,0.0035,1,0.9965
PRD032,Mx-Google,UNITED STATES,AT&T WIRELESS,36157-1,BUC-MT-SMPP,"310, 311, 313, 901","030, 100, 150, 160, 170, 18, 180, 280, 380, 410",3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,AT&T WIRELESS,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,"310, 311, 313, 901","030, 100, 150, 160, 170, 18, 180, 280, 380, 410",2,MANUAL,SMPP,0.0032,1,
PRD032,Mx-Google,UNITED STATES,T-MOBILE USA,36810-1,IMPACTGLOBAL-MT-SMPP,310,"160, 200, 210, 240, 250, 260, 270, 310, 490",2,MANUAL,SMPP,0.0035,1,
PRD032,Mx-Google,UNITED STATES,T-MOBILE USA,36157-1,BUC-MT-SMPP,310,"160, 200, 210, 240, 250, 260, 270, 310, 490",3,MANUAL,SMPP,0.002,1,
PRD032,Mx-Google,UNITED STATES,T-MOBILE USA,20788-2,SMARTCOMTECH-MT-SMPP-WHOLESALE,310,"160, 200, 210, 240, 250, 260, 270, 310, 490",1,MANUAL,SMPP,0.0032,1,0.9968
PRD032,Mx-Google,UNITED STATES,GLOBALSTAR VODAFONE USA ITU,36810-1,IMPACTGLOBAL-MT-SMPP,734,15,2,MANUAL,SMPP,0.0035,1,
